"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790266553726095663","Tue May 14 06:23:02 +0000 2024","0","BREAKING NEWS! Banjir Bandang Terjang Sumbar | Selasa 14 Mei 2024 https://t.co/5r4uqIKZZ0","1790266553726095663","","","in","Jakarta Pusat, DKI Jakarta","0","1","1","https://twitter.com/SINDOnews/status/1790266553726095663","231355136","SINDOnews"
"1790265347884650690","Tue May 14 06:18:15 +0000 2024","0","FOTO: Perjuangan Tim SAR Cari Korban Banjir Bandang di Sumbar 50 Orang Ditemukan Tewas https://t.co/sYycYsMIZU","1790265347884650690","","","in","Indonesia","0","0","0","https://twitter.com/merdekadotcom/status/1790265347884650690","456426648","merdekadotcom"
"1790264920837410869","Tue May 14 06:16:33 +0000 2024","0","&lt;p&gt;Perbaikan jembatan di beberapa titik ruas-ruas jalan nasional yang amblas dan tidak bisa dilalui menjadi kebutuhan mendesak bagi masyarakat terdampak banjir bandang lahar dingin Marapi di Sumbar&lt;/p&gt; https://t.co/MtXJNCwBpb","1790264920837410869","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/validnewsid/status/1790264920837410869","874558344593195008","validnewsid"
"1790263286791061762","Tue May 14 06:10:03 +0000 2024","0","BREAKING NEWS! Banjir Bandang Terjang Sumbar 50 Tewas | Selasa 14 Mei 2024 https://t.co/qOXFdSExKj","1790263286791061762","","","in","iNews Tower","0","0","0","https://twitter.com/officialinews_/status/1790263286791061762","132078023","officialinews_"
"1790262290685853913","Tue May 14 06:06:06 +0000 2024","1","Hari Kedua Pasca Banjir Bandang Agam Bantuan Terus Mengalir via @infosumbar https://t.co/7reJfJdgoG #infosumbar #BanjirBandang #Agam","1790262290685853913","","","in","Kota Padang, Sumatera Barat","0","0","0","https://twitter.com/infoSumbar/status/1790262290685853913","162721676","infoSumbar"
"1790261023330689357","Tue May 14 06:01:04 +0000 2024","0","Korban Banjir Bandang di Sumatera Barat Capai 50 Orang Meninggal Dunia https://t.co/xE3qQZmI91 #BanjirBandangSumbar #PrayForSumbar #BencanaAlam #BNPB #SumateraBarat #SolidaritasSumbar #PeduliSesama #RelawanBencana #BantuanKemanusiaan #IndonesiaBersatu","1790261023330689357","","","in","Panakkukang, Indonesia","0","0","0","https://twitter.com/ngopilotong/status/1790261023330689357","1573751399912853504","ngopilotong"
"1790260013644353663","Tue May 14 05:57:03 +0000 2024","0","Sumbar Diterjang Banjir Bandang https://t.co/Z7EjopsvAS","1790260013644353663","","","in","JKT-INA","0","0","0","https://twitter.com/20detik/status/1790260013644353663","598959076","20detik"
"1790256777109619073","Tue May 14 05:44:11 +0000 2024","1","Korban Jiwa Bencana Banjir Bandang di Tanah Datar Berjumlah 5 Orang: Badan Nasional Penanggulangan Bencana (BNPB) memberikan update korban terdampak banjir bandang di Sumatera Barat (Sumbar). https://t.co/1UobI5CyIh","1790256777109619073","","","in","Pulo Gadung, Indonesia","0","0","0","https://twitter.com/tvOneNews/status/1790256777109619073","55507370","tvOneNews"
"1790254300343763315","Tue May 14 05:34:21 +0000 2024","1","#FPIBantuanKemanusiaan Laporan Kegiatan PRI FPI di Lokasi Banjir Bandang Sumbar Senin (13/5/2024) #PrayForSumbar https://t.co/c5QDEcEDIj","1790254300343763315","https://pbs.twimg.com/ext_tw_video_thumb/1790254132642955264/pu/img/GfpkBuhz-TWizq5A.jpg","","in","INA","0","0","0","https://twitter.com/Alumni212Spirit/status/1790254300343763315","1780969174850019328","Alumni212Spirit"
"1790251165239721989","Tue May 14 05:21:53 +0000 2024","0","Banjir Bandang di Sumbar Telan 50 Korban Basarnas Masih Mencari 27 Warga Yang Hilang https://t.co/uruoXU284Q","1790251165239721989","","","in","Bangkalan, Jawa Timur,","0","0","0","https://twitter.com/RadarBangkalan/status/1790251165239721989","1733752884188295168","RadarBangkalan"
"1790248937670217986","Tue May 14 05:13:02 +0000 2024","10","Laporan Kegiatan PRI FPI di Lokasi Banjir Bandang Sumbar 1. pendataan &amp; koordinasi dg wali Nagari 2. Melakukan goro pembersihan rumah Ibadah dll 3. Menyalurkan bantuan dari jemaah &amp; remaja masjid Jami Birugo ke posko Galuang sebyk 4 mobil 4. Penyisiran korban yg blm ditemukan https://t.co/kYjcAYVRuV","1790248937670217986","https://pbs.twimg.com/ext_tw_video_thumb/1790248623806259200/pu/img/H2jo6IZcjQMdqrHY.jpg","","in","","0","0","3","https://twitter.com/Zer0Failed/status/1790248937670217986","1629291797250998272","Zer0Failed"
"1790248507938623858","Tue May 14 05:11:20 +0000 2024","0","Menengok Kondisi Pengungsian Banjir Bandang di Bukik Batabuah Agam via @infosumbar https://t.co/c9BEl6JeuF #infosumbar #Pengungsian #BanjirBandang","1790248507938623858","","","in","Kota Padang, Sumatera Barat","0","0","0","https://twitter.com/infoSumbar/status/1790248507938623858","162721676","infoSumbar"
"1790248497889108137","Tue May 14 05:11:17 +0000 2024","0","Hanya Sisa Pondasi Jhoni Wismar Tetap Kumpulkan Puing Rumah Pasca Banjir Bandang Agam Sumbar #PrayForSumbar https://t.co/nHDSewS0G3 lewat @tribunnews","1790248497889108137","","","in","","0","0","0","https://twitter.com/tribunpadangcom/status/1790248497889108137","1058656201645289473","tribunpadangcom"
"1790247319339991374","Tue May 14 05:06:36 +0000 2024","0","Update Korban Banjir Bandang Sumbar BNPB: 50 Meninggal 27 Hilang: Badan Nasional Penanggulangan Bencana (BNPB) berikan update korban terdampak banjir bandang di Sumatera Barat (Sumbar). Dilaporkan ada 50 orang meninggal dunia https://t.co/UQ3HBZiPvo https://t.co/Aa7iL5iHTx","1790247319339991374","https://pbs.twimg.com/media/GNg8c0waUAA9sP4.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://twitter.com/tvOneNews/status/1790247319339991374","55507370","tvOneNews"
"1790245658290778449","Tue May 14 05:00:00 +0000 2024","0","Sejumlah daerah di Sumatera Barat (Sumbar) porak poranda akibat bencana banjir bandang sejak Sabtu (11/5/2024). Bencana tersebut juga menewaskan 44 orang. https://t.co/gpWIPxIdUC #PrayForSumbar #sumbar #agam #banjir #gunungmarapi https://t.co/nbi81Fb7Ic","1790245658290778449","https://pbs.twimg.com/media/GNeo2tLaMAElTUL.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/_rakyatmerdeka/status/1790245658290778449","1474011848118657029","_rakyatmerdeka"
"1790244950736785904","Tue May 14 04:57:12 +0000 2024","0","Pray For Sumbar banjir bandang terjang 4 Kabupaten di Sumbar 41 orang tewas! #GarudaTV #Laporan8 #Sumbar #Banjirbandang https://t.co/SbYo6MeJKI","1790244950736785904","https://pbs.twimg.com/ext_tw_video_thumb/1790241773857677313/pu/img/fEKaR0P9tcq98PMp.jpg","","in","Indonesia","0","0","0","https://twitter.com/garudatvnews/status/1790244950736785904","502140136","garudatvnews"
"1790240090289283475","Tue May 14 04:37:53 +0000 2024","0","Tragisnya banjir bandang Sumbar di Nagari Parambahan Tanah Datar 8 orang meninggal dan 1 orang belum ditemukan https://t.co/5MAVg73cel https://t.co/bQl57OKDNn","1790240090289283475","https://pbs.twimg.com/media/GNg1sTTbkAERkK_.jpg","","in","","0","0","0","https://twitter.com/tribunpadangcom/status/1790240090289283475","1058656201645289473","tribunpadangcom"
"1790239475634958612","Tue May 14 04:35:26 +0000 2024","0","BNPB: Banjir Bandang Sumbar Bencana 20 Tahunan https://t.co/K2HbWeRBQR","1790239475634958612","","","in","Jakarta","0","0","0","https://twitter.com/ntvnewsid/status/1790239475634958612","1758030653344657408","ntvnewsid"
"1790238973828465006","Tue May 14 04:33:27 +0000 2024","0","Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar https://t.co/XCoH70e4Hx #EnergizingYou https://t.co/w938rsP8ou","1790238973828465006","https://pbs.twimg.com/media/GNg000VbEAAExzg.png","","in","Jakarta","0","0","0","https://twitter.com/InfoJktCom/status/1790238973828465006","741173384","InfoJktCom"
"1790237257443819549","Tue May 14 04:26:37 +0000 2024","5","27 Warga Sumbar Masih Hilang Pascabencana Banjir Bandang Kini dalam Pencarian https://t.co/n4kFaGoJWE","1790237257443819549","","","in","Indonesia","0","0","0","https://twitter.com/KompasTV/status/1790237257443819549","71436318","KompasTV"
"1790235653478973615","Tue May 14 04:20:15 +0000 2024","1","Banjir bandang sumbar https://t.co/BVBg89FFuA","1790235653478973615","https://pbs.twimg.com/ext_tw_video_thumb/1790235505382338562/pu/img/gAXVyvQ8_gMh5_bW.jpg","","in","London, England","0","0","0","https://twitter.com/seringham62617/status/1790235653478973615","1736274642153918464","seringham62617"
"1789155519003058356","Tue May 14 04:09:09 +0000 2024","0","@bomboloner @whyrsnd Ga ada dosa saya karena saya ga sesama jenis tuh liat banjir bandang lahar dingin di sumbar akibat ulah anda kaum anda yg menormalisasi sesama jenis! Orang ga salah apa2 terkena dampaknya karena Tuhan murka dengan kelakiluan kaum anda !!!","1790232861318246776","","bomboloner","in","","0","0","0","https://twitter.com/moch_ratar/status/1790232861318246776","1470290505137221632","moch_ratar"
"1790231767628276055","Tue May 14 04:04:48 +0000 2024","0","Ketua PKS Sumbar Instruksikan Kepanduan dan Kader Bantu Masyarakat Terdampak Banjir. Bencana banjir bandang yang terjadi di Sumatera Barat (Sumbar) pada Sabtu (11/5/2024) https://t.co/l99hTH2IwL","1790231767628276055","https://pbs.twimg.com/media/GNguRVcakAA_D_s.jpg","","in","Binjai, Sumatera Utara","0","0","0","https://twitter.com/PKSKotaBinjai/status/1790231767628276055","1312945321","PKSKotaBinjai"
"1790229131000762840","Tue May 14 03:54:20 +0000 2024","1","Banjir bandang bercampur material lahar menerjang sejumlah kecamatan di Kabupaten Agam Tanah Datar dan Padang Panjang Sumbar pada Sabtu (11/5) malam. #Banjirlahar #Sumbar #NusantaraTv #NusantaraTvSahabatKita #Ntv https://t.co/JRVo3ZeL7W","1790229131000762840","https://pbs.twimg.com/ext_tw_video_thumb/1790228902180499456/pu/img/oyI9HhgSmAAV8teY.jpg","","in","Jakarta Pusat","0","1","0","https://twitter.com/officialntv_/status/1790229131000762840","1465529152136568833","officialntv_"
"1790225184034853341","Tue May 14 03:38:39 +0000 2024","6","Sedih.... Kondisi Sumbar akibat musibah Banjir Bandang Lahar Dingin https://t.co/wq4qebEnlY","1790225184034853341","https://pbs.twimg.com/ext_tw_video_thumb/1790224998021644289/pu/img/VgdOuXMshKeV32GU.jpg","","in","Melbourne - Australia","0","0","1","https://twitter.com/Love09July07/status/1790225184034853341","1594524306372894720","Love09July07"
"1790225163168182519","Tue May 14 03:38:34 +0000 2024","0","&lt;p&gt;Banjir bandang Sumbar menyebabkan puluhan orang hilang dan belum ditemukan hingga ini.&lt;/p&gt; https://t.co/wrlaeYX1R3","1790225163168182519","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/validnewsid/status/1790225163168182519","874558344593195008","validnewsid"
"1790025385624715708","Tue May 14 03:25:36 +0000 2024","0","@ImaIsBack Dih anjir cacat logika banget dah orang ginian yang makan kultus individu banjir bandang di sumbar harusnya dicari penyebab ilmiahnya bukan gara durhaka dst.","1790221899278295090","","ImaIsBack","in","","0","0","0","https://twitter.com/oldnicktr/status/1790221899278295090","1221206800579457024","oldnicktr"
"1790220913650315734","Tue May 14 03:21:41 +0000 2024","0","Polri melalui jajaran Polda Sumatera Barat (Sumbar) melaksanakan aksi tanggap bencana banjir bandang di wilayah Kabupaten Tanah Datar dan Kabupaten Agam Sumbar. Banjir bandang juga mengakibatkan sejumlah rumah warga tertimbun material tanah dan terputusnya beberapa akses jalan. https://t.co/R4yzNFwQgV","1790220913650315734","https://pbs.twimg.com/ext_tw_video_thumb/1790220871380221952/pu/img/CcyYQJ1Vf4LWC1NB.jpg","","in","","0","0","0","https://twitter.com/sikum_k25241/status/1790220913650315734","1750064822455296000","sikum_k25241"
"1790219759491207415","Tue May 14 03:17:05 +0000 2024","0","BNPB menyampaikan perkembangan banjir bandang dan tanah longsor di Sumbar. Sebanyak 50 orang meninggal dunia sementara 27 warga masih hilang. https://t.co/pspj1bnlN1","1790219759491207415","","","in","Jakarta","0","0","1","https://twitter.com/kompascom/status/1790219759491207415","23343960","kompascom"
"1790219529249018289","Tue May 14 03:16:11 +0000 2024","0","[FULL] Walhi hingga BNPB Buka Suara Kritik Penyebab Bencana Banjir Bandang di Sumbar https://t.co/s9hyMHWCTI","1790219529249018289","","","in","Indonesia","0","0","0","https://twitter.com/KompasTV/status/1790219529249018289","71436318","KompasTV"
"1790219150155297120","Tue May 14 03:14:40 +0000 2024","1","*BREAKING NEWS! Banjir Bandang Terjang Sumbar | Selasa 14 Mei 2024* https://t.co/6kkTDbHepM","1790219150155297120","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://twitter.com/SINDOnews/status/1790219150155297120","231355136","SINDOnews"
"1790217976668471671","Tue May 14 03:10:00 +0000 2024","0","Bantuan 3 2 Miliar akan Disalurkan untuk Korban Bencana Banjir Bandang di Sumbar https://t.co/8UP1m23uWh","1790217976668471671","","","in","Kota Padang, Sumatera Barat","0","0","0","https://twitter.com/Sumbarkita_id/status/1790217976668471671","1289854699089272833","Sumbarkita_id"
"1790217829767372805","Tue May 14 03:09:25 +0000 2024","0","Data Terbaru Korban Banjir Bandang Sumbar: 43 Orang Tewas 15 Warga belum Ditemukan https://t.co/ZwpFfDt43G https://t.co/Dcs5CAM362","1790217829767372805","https://pbs.twimg.com/media/GNghn_tbQAE9vI8.png","","in","","0","0","0","https://twitter.com/CenterPidii/status/1790217829767372805","1729701369249169408","CenterPidii"
"1790215670875214134","Tue May 14 03:00:51 +0000 2024","0","BREAKING NEWS! Banjir Bandang Terjang Sumbar 46 Tewas | Selasa 14 Mei 2024 https://t.co/sDFSkymQnH","1790215670875214134","","","in","iNews Tower","0","0","0","https://twitter.com/officialinews_/status/1790215670875214134","132078023","officialinews_"
"1790215528369549726","Tue May 14 03:00:17 +0000 2024","0","Polri melalui Polda Sumbar melaksanakan pembersihan puing-puing pascabanjir bandang di Kabupaten Tanah Datar Sumatera Barat. Diketahui bencana banjir bandang ini menyebabkan kerusakan parah termasuk rumah warga yang terendam lumpur. https://t.co/wfVkl2o1iE","1790215528369549726","https://pbs.twimg.com/media/GNgfiKda0AAeaQA.jpg","","in","","0","0","0","https://twitter.com/sikum_k25241/status/1790215528369549726","1750064822455296000","sikum_k25241"
"1790213448263164387","Tue May 14 02:52:01 +0000 2024","1","Mahyeldi Ajak Warga Sumbar Shalat Gaib untuk Korban Banjir Bandang di Agam dan Tanah Datar https://t.co/nv1dmiLpRj #PrayForSumbar","1790213448263164387","","","in","Indonesia","0","0","1","https://twitter.com/IDNNews_id/status/1790213448263164387","3250224038","IDNNews_id"
"1790211863936160248","Tue May 14 02:45:43 +0000 2024","0","Video: Korban Meninggal Banjir Bandang Sumbar Jadi 44 Orang https://t.co/pIngqeMI1G","1790211863936160248","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/cnbcindonesia/status/1790211863936160248","847372542830444544","cnbcindonesia"
"1790209905116512538","Tue May 14 02:37:56 +0000 2024","0","Adakah Hubungannya Tanah Longsor Banjir Bandang Bukit Runtuh Jalan Retak ambles Krowak. Dengan Kerusakan Lingkungan(Karena Explore.. SDA )yg Kelewatan Batas.. Dari hulu hingga hilir. ( Tanpa AMDAL yg Kwalifait) Cobalah di Investigasi &amp; inventarisir. Contohnya di Sumbar.","1790209905116512538","","","in","","0","0","0","https://twitter.com/YawanMul23956/status/1790209905116512538","1727617761701244928","YawanMul23956"
"1790189434992046168","Tue May 14 01:16:36 +0000 2024","21","Update Banjir Bandang Sumbar: 50 Meninggal 27 Hilang https://t.co/PlHAT5WRIY","1790189434992046168","","","in","","4","5","7","https://twitter.com/CNNIndonesia/status/1790189434992046168","17128975","CNNIndonesia"
"1790186088436486293","Tue May 14 01:03:18 +0000 2024","2","Banjir bandang dan lahar di Sumbar salah satu penyebabnya adalah kurangnya perhatian pada kelestarian lingkungan akibat pembukaan area untuk perkebunan kelapa sawit dan penambangan emas. AMDAL harus dijadikan standar agar tidak terulang kejadian Lapindo. https://t.co/kKKwD6YzhE","1790186088436486293","","","in","di atas bumi, di bawah langit","1","0","0","https://twitter.com/denyspam/status/1790186088436486293","96872350","denyspam"
"1790185150330110452","Tue May 14 00:59:34 +0000 2024","3","Warga menceritakan detik-detik banjir bandang di Sumbar. Banjir itu membawa pohon setinggi 8 meter dan batu sebesar mobil. https://t.co/SceR22JogW","1790185150330110452","","","in","Jakarta","0","1","0","https://twitter.com/kompascom/status/1790185150330110452","23343960","kompascom"
"1790179982662312419","Tue May 14 00:39:02 +0000 2024","8","AHY Instruksikan Kader Turun Bantu Masyarakat Terdampak Banjir Bandang di Sumbar - Kedai Pena https://t.co/9qVNBuqL2b","1790179982662312419","","","in","Jakarta, Indonesia","0","2","4","https://twitter.com/YanHarahap/status/1790179982662312419","61465123","YanHarahap"
"1790179940991910128","Tue May 14 00:38:52 +0000 2024","0","14 Hari Waktu Tanggap Darurat Bencana Banjir Bandang Lahar Dingin di Sumbar https://t.co/RnyFi2MVvf","1790179940991910128","","","in","Padang","0","0","0","https://twitter.com/CelahSumbar/status/1790179940991910128","1655524487646048256","CelahSumbar"
"1790171194014261644","Tue May 14 00:04:07 +0000 2024","0","50 Korban Banjir Bandang dan Longsor di Sumbar Ditemukan 14 Lainnya Masih Hilang https://t.co/1oz9Me8bQz https://t.co/ecvlex2maG","1790171194014261644","https://pbs.twimg.com/media/GNf3NtTasAAVe_d.jpg","","in","Indonesia","0","0","0","https://twitter.com/StoreIDFashion/status/1790171194014261644","940469227500199936","StoreIDFashion"
"1790170437474980022","Tue May 14 00:01:06 +0000 2024","1","Kecelakaan Maut di Subang dan Banjir Bandang di Sumbar Meneweskan 50 Lebih Korban https://t.co/3HzqOokxyV #TempoMetro","1790170437474980022","","","in","Indonesia","0","0","1","https://twitter.com/tempodotco/status/1790170437474980022","18129942","tempodotco"
"1790164325606531147","Mon May 13 23:57:36 +0000 2024","0","@kompascom Banjir bandang Sumbar cukup bikin miris karena para pakar daerah sendiri udah berulang kali mengingatkan bahaya banjir tapi nggak digubris https://t.co/huPytoP7NI","1790169557627465926","https://pbs.twimg.com/media/GNf1tnKa0AADyqs.jpg","kompascom","in","Indonesia","0","0","0","https://twitter.com/affandi_satya/status/1790169557627465926","1690021130902409216","affandi_satya"
"1790165258822357142","Mon May 13 23:40:32 +0000 2024","1","BMKG: Pencarian Koran Banjir Bandang Sumbar Sebaiknya Pagi Hingga Siang Hari Sore Turun Hujan Lebat! https://t.co/XARq5Cpo5r","1790165258822357142","","","in","Padang","0","0","0","https://twitter.com/CelahSumbar/status/1790165258822357142","1655524487646048256","CelahSumbar"
"1790161391841919184","Mon May 13 23:25:10 +0000 2024","0","Korban meninggal akibat banjir lahar dingin Gunung Marapi maupun banjir bandang di 3 wilayah di Provinsi Sumbar mencapai 47 orang per Senin (13/5). https://t.co/80K79fsj93 #BeritaSonora via @kompascom","1790161391841919184","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://twitter.com/SonoraFM92/status/1790161391841919184","180696019","SonoraFM92"
"1789970563970064393","Mon May 13 23:12:04 +0000 2024","0","@Arie_Kriting Mirip di sumbar sekarang abis kena musibah banjir bandang eh pada bilang makanya kalo mau di bangun TOL jangan nolak Yg salah jalannya bukan penyebab banjir bandangnya ","1790158096649871732","","Arie_Kriting","in","","0","0","0","https://twitter.com/MenaraPandang/status/1790158096649871732","919177936174854144","MenaraPandang"
"1790156964791787892","Mon May 13 23:07:34 +0000 2024","4","Korban meninggal akibat banjir lahar dingin Gunung Marapi maupun banjir bandang di 3 wilayah di Provinsi Sumbar mencapai 47 orang per Senin (13/5). https://t.co/Jh7X025KgP","1790156964791787892","","","in","Jakarta","0","0","2","https://twitter.com/kompascom/status/1790156964791787892","23343960","kompascom"
"1790154006553330114","Mon May 13 22:55:49 +0000 2024","0","Kepala BMKG Dwikorita Karnawati menyebut hujan dengan intensitas sedang hingga sangat lebat merupakan pemicu banjir bandang banjir lahar hujan dan longsor yang melanda tiga kabupaten dan kota di Sumbar yaitu Agam Tanah Datar dan Padangpanjang. https://t.co/aq2fXdoOiD","1790154006553330114","","","in","Indonesia","0","0","0","https://twitter.com/wanalokadotcom/status/1790154006553330114","796595577953853440","wanalokadotcom"
"1790149727256035405","Mon May 13 22:38:49 +0000 2024","0","Sangat lega ya ini karena stok BBM dan LPG aman di wilayah terdampak banjir bandang Sumbar terimakasih @ptm_patraniaga https://t.co/eIdWuSWoZ9","1790149727256035405","https://pbs.twimg.com/media/GNfjrWRbgAAJs6c.jpg","","in","","0","0","0","https://twitter.com/Di11Ela/status/1790149727256035405","1531132018503090176","Di11Ela"
"1790149065520636033","Mon May 13 22:36:11 +0000 2024","0","Sangat melegakan sih ini karena @ptm_patraniaga pastikan stok BBM dan LPG aman di wilayah terdampak banjir bandang di Sumbar https://t.co/eBdBgwWlsV","1790149065520636033","https://pbs.twimg.com/media/GNfjEEMbIAAhBAd.jpg","","in","","0","0","0","https://twitter.com/ItsmeAska11/status/1790149065520636033","1509299106380148736","ItsmeAska11"
"1790148742563459544","Mon May 13 22:34:54 +0000 2024","0","Alhamdulillah ya @ptm_patraniaga ini memastikan stok BBM dan LPG aman di wilayah terdampak banjir bandang Sumbar https://t.co/o3hOuI5LlA","1790148742563459544","https://pbs.twimg.com/media/GNfiyz9bAAAJAHH.jpg","","in","","0","0","0","https://twitter.com/Mariaanwew/status/1790148742563459544","1651520150649331713","Mariaanwew"
"1790143825635348574","Mon May 13 22:15:21 +0000 2024","0","masyarakat yg terdampak banjir bandang di sumbar tak perlu risau masalah bbm dan lpg sebab stok nya dipastikan @ptm_patraniaga aman https://t.co/1csXL9tBnZ","1790143825635348574","https://pbs.twimg.com/media/GNfeOGgaIAAbSMc.jpg","","in",". ","0","0","0","https://twitter.com/CharitaSayank/status/1790143825635348574","1595876901477928962","CharitaSayank"
"1790143623276978345","Mon May 13 22:14:33 +0000 2024","0","proses distribusi bbm dan lpg di wilayah terdampak Banjir bandang sumbar dipastikan @ptm_patraniaga aman dan lancar jadi tak perlu khawatir https://t.co/rPuUnD9reh","1790143623276978345","https://pbs.twimg.com/media/GNfeFcxbgAANtXE.jpg","","in","","0","0","0","https://twitter.com/munawar_siful/status/1790143623276978345","1593507988299722752","munawar_siful"
"1790143379445313701","Mon May 13 22:13:35 +0000 2024","0","mantap @ptm_patraniaga distribusi pasokan bbm dan lpg lancar di wilayah terdampak bencana banjir bandang di sumbar pertamina juga telah mengaktifakan skema alternatif mobil tangki guna mengantisipasi akses jalan yg putus https://t.co/YhuoyqcycK","1790143379445313701","https://pbs.twimg.com/media/GNfd5r4bAAEXCaF.jpg","","in","","0","0","0","https://twitter.com/Zeamaysaja/status/1790143379445313701","1502221057838940160","Zeamaysaja"
"1790138650581160329","Mon May 13 21:54:48 +0000 2024","0","Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar https://t.co/CpNxVBvnSp #EnergizingYou https://t.co/xoYDCeqBmb","1790138650581160329","https://pbs.twimg.com/media/GNfZnHUWIAA4UtP.jpg","","in","","0","0","0","https://twitter.com/yogaprasetyo66/status/1790138650581160329","1606983188936810501","yogaprasetyo66"
"1790138143817040026","Mon May 13 21:52:47 +0000 2024","0","Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar https://t.co/FhOVzlOVIk #EnergizingYou https://t.co/wfLzaSNFGQ","1790138143817040026","https://pbs.twimg.com/media/GNfZJoOWcAAfbOw.jpg","","in","","0","0","0","https://twitter.com/gitasavira10/status/1790138143817040026","1605546272840384513","gitasavira10"
"1790137604672827773","Mon May 13 21:50:38 +0000 2024","0","Alhamdulilah Ya Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar Terimakasih Banyak Pertamina https://t.co/1Tw6Rn4QZn","1790137604672827773","","","in","","0","0","0","https://twitter.com/gitasavira10/status/1790137604672827773","1605546272840384513","gitasavira10"
"1790137587400573419","Mon May 13 21:50:34 +0000 2024","0","Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar Alhamdulillah jadi jangan khawatir ya guys https://t.co/7vGOiW1bV4","1790137587400573419","","","in","","0","0","0","https://twitter.com/gitasavira10/status/1790137587400573419","1605546272840384513","gitasavira10"
"1790137565565133212","Mon May 13 21:50:29 +0000 2024","0","Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar Pertamina selalu memberikan yang terbaik https://t.co/qeOUdt8cpT","1790137565565133212","","","in","","0","0","0","https://twitter.com/gitasavira10/status/1790137565565133212","1605546272840384513","gitasavira10"
"1790137442869055852","Mon May 13 21:50:00 +0000 2024","0","Fyi nih! Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar. Salut bgt yaaa https://t.co/VtTERypOIm","1790137442869055852","","","in","","0","0","0","https://twitter.com/ikamawardi1/status/1790137442869055852","1606976993647808513","ikamawardi1"
"1790137393158213790","Mon May 13 21:49:48 +0000 2024","0","FYI nih guys Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar https://t.co/xKkcuSSDrU","1790137393158213790","","","in","","0","0","0","https://twitter.com/ikamawardi1/status/1790137393158213790","1606976993647808513","ikamawardi1"
"1790137238568780280","Mon May 13 21:49:11 +0000 2024","0","Bukti nyata pertamina peduli banget sama keadaan di lapangan nih Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar https://t.co/VtTERypOIm","1790137238568780280","","","in","","0","0","0","https://twitter.com/ikamawardi1/status/1790137238568780280","1606976993647808513","ikamawardi1"
"1790136675542159759","Mon May 13 21:46:57 +0000 2024","0","Ga perlu khawatir ya Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar. https://t.co/rfzi6ddJzz","1790136675542159759","","","in","","0","0","0","https://twitter.com/akbarfadilla5/status/1790136675542159759","1606984840691462145","akbarfadilla5"
"1790136619829264573","Mon May 13 21:46:43 +0000 2024","0","Alhamdulillah Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar jadi masyarakat tidak perlu khawatir lagi https://t.co/hlwqfvhDTY","1790136619829264573","","","in","","0","0","0","https://twitter.com/akbarfadilla5/status/1790136619829264573","1606984840691462145","akbarfadilla5"
"1790136604222271604","Mon May 13 21:46:40 +0000 2024","0","Alhamdulillah banget Pertamina Pastikan Ketersediaan Pasokan Energi di Wilayah Terdampak Bencana Banjir Bandang Sumbar. Jadi jangan khawatir https://t.co/hlwqfvhDTY","1790136604222271604","","","in","","0","0","0","https://twitter.com/akbarfadilla5/status/1790136604222271604","1606984840691462145","akbarfadilla5"
"1790120436048470028","Mon May 13 20:42:25 +0000 2024","0","Pertamina patra niaga memastikan stok BBM dan LPG pasca banjir bandang di wilayah sumbar stok tetap aman https://t.co/jSLb3os4U2","1790120436048470028","https://pbs.twimg.com/media/GNfJCUvXIAAeEOK.jpg","","in","","0","0","0","https://twitter.com/inumhani/status/1790120436048470028","1705098336385314816","inumhani"
